filter_id;filter_title;value_id;value_title;filter_type
58273;Виды товаров и услуг;1709729;Эналаприл, 5 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1754975;Амброксол, 30 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1754956;Комбинированные анальгетики, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1754899;Винпоцетин, 5 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1754989;Индапамид, 2,5 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1754965;Панкреатин, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1755071;Поливитамины с макро- и микроэлементами, 10 шт.;lineObjectIds
58273;Виды товаров и услуг;1755020;Супрастин, 25 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1755101;Троксерутин, 2% гель, 40 г;lineObjectIds
58273;Виды товаров и услуг;1754910;Флуоцинолона ацетонид, 0,025% мазь, 15 г;lineObjectIds
58273;Виды товаров и услуг;1755143;Лоратадин, 10 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1754895;Настойка пустырника, 25 мл;lineObjectIds
58273;Виды товаров и услуг;1755083;Сеннозиды А и B, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1755057;Лоперамид, 2 мг, 10 капсул (таблеток);lineObjectIds
58273;Виды товаров и услуг;1754952;Смекта, порошок 3 г, 10 пакетов;lineObjectIds
58273;Виды товаров и услуг;1754983;Алмагель, суспензия, 200 мл;lineObjectIds
58273;Виды товаров и услуг;1755064;Ренни, 12 таблеток;lineObjectIds
58273;Виды товаров и услуг;1755013;Сульфацетамид, 20%, 5 мл;lineObjectIds
58273;Виды товаров и услуг;1755167;Офтан катахром, 10 мл;lineObjectIds
58273;Виды товаров и услуг;1755086;Гепарин натрия 1000 МЕ/г, гель, 50 г;lineObjectIds
58273;Виды товаров и услуг;1755005;Бисопролол, 10 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1755135;Линекс, 10 капсул;lineObjectIds
58273;Виды товаров и услуг;1754944;Эссенциале форте Н, 300 мг, 10 капсул;lineObjectIds
58273;Виды товаров и услуг;1755171;Бромгексин, 8 мг, 10 драже;lineObjectIds
58273;Виды товаров и услуг;1754957;Нимесулид, 100 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1755151;Глицин, 100 мг, 50 таблеток;lineObjectIds
58273;Виды товаров и услуг;1754923;Таурин, 4%, 5мл;lineObjectIds
58273;Виды товаров и услуг;1755113;Кетопрофен, 2,5% гель, 30 г;lineObjectIds
58273;Виды товаров и услуг;1755028;Левомеколь, мазь, 40 г;lineObjectIds
58273;Виды товаров и услуг;1755074;Аллохол, 50 таблеток;lineObjectIds
58273;Виды товаров и услуг;1755014;Машина швейная, шт.;lineObjectIds
58273;Виды товаров и услуг;1755065;Корригирующие очки, шт.;lineObjectIds
58273;Виды товаров и услуг;1755096;Аппарат для измерения артериального давления электронный, шт.;lineObjectIds
58273;Виды товаров и услуг;1755185;Термометр медицинский электронный стандартный,шт.;lineObjectIds
58273;Виды товаров и услуг;1755163;Бинт, шт.;lineObjectIds
58273;Виды товаров и услуг;1754933;Вата отечественная, 100 г;lineObjectIds
58273;Виды товаров и услуг;1754942;Уголь, т;lineObjectIds
58273;Виды товаров и услуг;1754977;Дрова, м3;lineObjectIds
58273;Виды товаров и услуг;1754950;Свежесрезанные цветы, шт.;lineObjectIds
58273;Виды товаров и услуг;1755140;Земля для растений, л;lineObjectIds
58273;Виды товаров и услуг;1754911;Лопата садовая, шт.;lineObjectIds
58273;Виды товаров и услуг;1754932;Сухие корма для домашних животных, кг;lineObjectIds
58273;Виды товаров и услуг;1755168;Постановка набоек, пара;lineObjectIds
58273;Виды товаров и услуг;1754985;Ремонт брюк из всех видов тканей, один вид работы;lineObjectIds
58273;Виды товаров и услуг;1755131;Ремонт холодильников всех марок, один вид работы;lineObjectIds
58273;Виды товаров и услуг;1755116;Помывка в бане в общем отделении, билет;lineObjectIds
58273;Виды товаров и услуг;1754921;Стрижка модельная в женском зале, стрижка;lineObjectIds
58273;Виды товаров и услуг;1754960;Стрижка модельная в мужском зале, стрижка;lineObjectIds
58273;Виды товаров и услуг;1755040;Ремонт  телевизоров цветного изображения, один вид работы;lineObjectIds
58273;Виды товаров и услуг;1755214;Рытье могилы, услуга;lineObjectIds
58273;Виды товаров и услуг;1755050;Изготовление гроба, шт.;lineObjectIds
58273;Виды товаров и услуг;1754990;Химчистка мужского костюма, шт.;lineObjectIds
58273;Виды товаров и услуг;1755106;Выполнение обойных работ, 10 м2;lineObjectIds
58273;Виды товаров и услуг;1754916;Изготовление фотографий для документов, 4 шт.;lineObjectIds
58273;Виды товаров и услуг;1755144;Печать цветных фотографий, шт.;lineObjectIds
58273;Виды товаров и услуг;1754909;Стирка и глажение белья прямого, кг;lineObjectIds
58273;Виды товаров и услуг;1755102;Регулировка развала-схождения колес легкового автомобиля, один вид работы;lineObjectIds
58273;Виды товаров и услуг;1754896;Шиномонтаж колес легкового автомобиля, услуга;lineObjectIds
58273;Виды товаров и услуг;1755124;Выполнение работ по облицовке кафельной плиткой, м2;lineObjectIds
58273;Виды товаров и услуг;1754966;Замена элементов питания в наручных часах, услуга;lineObjectIds
58273;Виды товаров и услуг;1755160;Установка пластиковых окон, м2;lineObjectIds
58273;Виды товаров и услуг;1755201;Мойка легкового автомобиля, услуга;lineObjectIds
58273;Виды товаров и услуг;1755186;Маникюр,услуга;lineObjectIds
58273;Виды товаров и услуг;1755037;Услуги организатора проведения торжеств, услуга;lineObjectIds
58273;Виды товаров и услуг;1755193;Проезд в трамвае, поездка;lineObjectIds
58273;Виды товаров и услуг;1755209;Проезд в троллейбусе, поездка;lineObjectIds
58273;Виды товаров и услуг;1755200;Проезд в метро, поездка;lineObjectIds
58273;Виды товаров и услуг;1755018;Проезд в междугородном автобусе, в расчете на 50 км пути;lineObjectIds
58273;Виды товаров и услуг;1755156;Проезд в маршрутном такси, поездка;lineObjectIds
58273;Виды товаров и услуг;1755069;Комбинированный билет для проезда в городском пассажирском транспорте в течение месяца, билет;lineObjectIds
58273;Виды товаров и услуг;1755125;Проезд в такси, в расчете на 1 км пути;lineObjectIds
58273;Виды товаров и услуг;1785650;Проезд в городском автобусе,поездка;lineObjectIds
58273;Виды товаров и услуг;1755161;Полет в салоне экономического класса самолета, в расчете на 1000 км пути;lineObjectIds
58273;Виды товаров и услуг;1755136;Проезд в пригородном поезде, поездка;lineObjectIds
58273;Виды товаров и услуг;1755049;Проезд в купейном вагоне скорого нефирменного поезда дальнего следования, в расчете на 100 км пути;lineObjectIds
58273;Виды товаров и услуг;1755089;Проезд в купейном вагоне скорого фирменного поезда дальнего следования, в расчете на 100 км пути;lineObjectIds
58273;Виды товаров и услуг;1755041;Проезд в плацкартном вагоне скорого нефирменного поезда дальнего следования, в расчете на 100 км пути;lineObjectIds
58273;Виды товаров и услуг;1755127;Проезд в плацкартном вагоне скорого фирменного поезда дальнего следования, в расчете на 100 км пути;lineObjectIds
58273;Виды товаров и услуг;1755126;Пересылка простого письма внутри России, массой до 20 г, шт.;lineObjectIds
58273;Виды товаров и услуг;1755187;Плата за пересылку простой посылки внутри России массой 1-2 кг,шт.;lineObjectIds
58273;Виды товаров и услуг;1755062;Абонентская плата за неограниченный объем местных телефонных соединений, месяц;lineObjectIds
58273;Виды товаров и услуг;1755114;Предоставление местного телефонного соединения при повременной системе оплаты услуг связи, минута;lineObjectIds
58273;Виды товаров и услуг;1755173;Предоставление абоненту в постоянное пользование абонентской линии независимо от ее типа, месяц;lineObjectIds
58273;Виды товаров и услуг;1755073;Абонентская плата при комбинированной системе оплаты услуг местной телефонной связи, месяц;lineObjectIds
58273;Виды товаров и услуг;1755097;Предоставление междугородных телефонных соединений (разговоров) автоматическим способом на расстояние 601-1200 км, минута;lineObjectIds
58273;Виды товаров и услуг;1755153;Предоставление междугородных телефонных соединений (разговоров) автоматическим способом на расстояние 1201-3000 км, минута;lineObjectIds
58273;Виды товаров и услуг;1755164;Абонентская плата за радиотрансляционную точку, месяц;lineObjectIds
58273;Виды товаров и услуг;1755188;Абонентская плата за пакет услуг сотовой связи,месяц;lineObjectIds
58273;Виды товаров и услуг;1755165;Абонентская плата за доступ к сети Интернет, месяц;lineObjectIds
58273;Виды товаров и услуг;1755099;Абонентская плата за телевизионную антенну, месяц;lineObjectIds
58273;Виды товаров и услуг;1755108;Содержание, ремонт жилья для граждан-собственников жилья в результате приватизации, граждан-собственников жилых помещений по иным основаниям, м2 общей площади;lineObjectIds
58273;Виды товаров и услуг;1755054;Услуги по организации и выполнению работ по эксплуатации домов ЖК, ЖСК, ТСЖ, м2 общей площади;lineObjectIds
58273;Виды товаров и услуг;1755084;Проживание в студенческом общежитии, месяц;lineObjectIds
58273;Виды товаров и услуг;1755038;Содержание и ремонт жилья в государственном и муниципальном жилищных фондах, м2 общей площади;lineObjectIds
58273;Виды товаров и услуг;1755122;Наём жилых помещений в государственном и муниципальном жилищных фондах, м2 общей площади;lineObjectIds
58273;Виды товаров и услуг;1755198;Плата за жилье в домах государственного и муниципального жилищных фондов, м2 общей площади;lineObjectIds
58273;Виды товаров и услуг;1755157;Аренда однокомнатной квартиры у частных лиц, месяц;lineObjectIds
58273;Виды товаров и услуг;1755035;Аренда двухкомнатной квартиры у частных лиц, месяц;lineObjectIds
58273;Виды товаров и услуг;1755211;Взносы на капитальный ремонт, м2;lineObjectIds
58273;Виды товаров и услуг;1759589;Водоснабжение холодное и водоотведение, месяц с человека;lineObjectIds
58273;Виды товаров и услуг;1755094;Газ сетевой, месяц с человека;lineObjectIds
58273;Виды товаров и услуг;1785748;Отопление, м2 общей площади;lineObjectIds
58273;Виды товаров и услуг;1759576;Водоснабжение горячее, месяц с человека;lineObjectIds
58273;Виды товаров и услуг;1785697;Обращение с твердыми коммунальными отходами, с человека;lineObjectIds
58273;Виды товаров и услуг;1755208;Водоснабжение горячее, м3;lineObjectIds
58273;Виды товаров и услуг;1755197;Отопление, Гкал;lineObjectIds
58273;Виды товаров и услуг;1831431;Обращение с твердыми коммунальными отходами, с м2 общей площади;lineObjectIds
58273;Виды товаров и услуг;1755060;Газ сжиженный, месяц с человека;lineObjectIds
58273;Виды товаров и услуг;1755194;Водоснабжение холодное, м3;lineObjectIds
58273;Виды товаров и услуг;1755212;Водоотведение, м3;lineObjectIds
58273;Виды товаров и услуг;1755070;Газ сжиженный, м3;lineObjectIds
58273;Виды товаров и услуг;1755100;Газ сетевой, м3;lineObjectIds
58273;Виды товаров и услуг;1755085;Электроэнергия в квартирах без электроплит за минимальный объем потребления, в расчете за 100 кВт.ч;lineObjectIds
58273;Виды товаров и услуг;1755147;Электроэнергия  в квартирах без электроплит сверх минимального объема потребления, в расчете за 100 кВт.ч;lineObjectIds
58273;Виды товаров и услуг;1755055;Электроэнергия в квартирах с электроплитами за минимальный объем потребления, в расчете за 100 кВт.ч;lineObjectIds
58273;Виды товаров и услуг;1755109;Электроэнергия в квартирах с электроплитами сверх минимального объема потребления, в расчете за 100 кВт.ч;lineObjectIds
58273;Виды товаров и услуг;1744148;Услуги по снабжению электроэнергией;lineObjectIds
58273;Виды товаров и услуг;1755107;Посещение детского ясли-сада, день;lineObjectIds
58273;Виды товаров и услуг;1755202;Дополнительные занятия для детей дошкольного возраста, академический час;lineObjectIds
58273;Виды товаров и услуг;1755128;Кинотеатры, билет;lineObjectIds
58273;Виды товаров и услуг;1755087;Театры, билет;lineObjectIds
58273;Виды товаров и услуг;1755063;Музеи и выставки, билет;lineObjectIds
58273;Виды товаров и услуг;1755132;Экскурсия автобусная, час;lineObjectIds
58273;Виды товаров и услуг;1785693;Поездка на отдых в Турцию, поездка;lineObjectIds
58273;Виды товаров и услуг;1755052;Поездка на отдых в Испанию, поездка;lineObjectIds
58273;Виды товаров и услуг;1755141;Экскурсионная поездка в Финляндию, поездка;lineObjectIds
58273;Виды товаров и услуг;1755121;Экскурсионная поездка во Францию, поездка;lineObjectIds
58273;Виды товаров и услуг;1755034;Экскурсионная поездка на автобусе по городам Европы, поездка;lineObjectIds
58273;Виды товаров и услуг;1755081;Экскурсионная поездка в Германию, поездка;lineObjectIds
58273;Виды товаров и услуг;1755142;Поездка в Китай, поездка;lineObjectIds
58273;Виды товаров и услуг;1755053;Поездка в Грецию, поездка;lineObjectIds
58273;Виды товаров и услуг;1755207;Поездка на отдых в Таиланд, поездка;lineObjectIds
58273;Виды товаров и услуг;1755088;Санаторий, день;lineObjectIds
58273;Виды товаров и услуг;1755045;Дом отдыха, пансионат, день;lineObjectIds
58273;Виды товаров и услуг;1755138;Первичный консультативный прием у врача специалиста, посещение;lineObjectIds
58273;Виды товаров и услуг;1755078;Ультразвуковое исследование брюшной полости, исследование;lineObjectIds
58273;Виды товаров и услуг;1755175;Физиотерапевтическое лечение, процедура;lineObjectIds
58273;Виды товаров и услуг;1755119;Общий анализ крови, анализ;lineObjectIds
58273;Виды товаров и услуг;1755189;Пребывание пациента в круглосуточном стационаре,койко день;lineObjectIds
58273;Виды товаров и услуг;1755066;Первичный консультативный осмотр больного у стоматолога, посещение;lineObjectIds
58273;Виды товаров и услуг;1755098;Удаление зуба под местным обезболиванием, удаление;lineObjectIds
58273;Виды товаров и услуг;1755133;Лечение кариеса, пломба;lineObjectIds
58273;Виды товаров и услуг;1755174;Изготовление съёмного протеза, протез;lineObjectIds
58273;Виды товаров и услуг;1755115;Изготовление коронки, шт.;lineObjectIds
58273;Виды товаров и услуг;1755090;Клинический осмотр животного, посещение;lineObjectIds
58273;Виды товаров и услуг;1755042;Прививка животного, шт.;lineObjectIds
58273;Виды товаров и услуг;1755058;Лечебный массаж, сеанс;lineObjectIds
58273;Виды товаров и услуг;1755043;Удостоверение завещания в нотариальной конторе, услуга;lineObjectIds
58273;Виды товаров и услуг;1755091;Устная консультация юриста по семейным вопросам, консультация;lineObjectIds
58273;Виды товаров и услуг;1755190;Оформление доверенности в нотариальной конторе,услуга;lineObjectIds
58273;Виды товаров и услуг;1755169;Обслуживание банковской карты в национальной валюте, услуга;lineObjectIds
58273;Виды товаров и услуг;1755072;Плата за пользование потребительским кредитом (процентная ставка в стоимостном выражении), руб.;lineObjectIds
58273;Виды товаров и услуг;1755129;Аренда индивидуального банковского сейфа, в расчете на месяц;lineObjectIds
58273;Виды товаров и услуг;1755139;Годовая стоимость полиса добровольного страхования жилья от стандартных рисков, полис;lineObjectIds
58273;Виды товаров и услуг;1755079;Годовая стоимость полиса добровольного страхования легкового автомобиля от стандартных рисков (КАСКО), полис;lineObjectIds
58273;Виды товаров и услуг;1831422;Годовая стоимость полиса обязательного страхования гражданской ответственности владельцев транспортных средств (ОСАГО), полис;lineObjectIds
58273;Виды товаров и услуг;1755056;Занятия в плавательных бассейнах, месяц;lineObjectIds
58273;Виды товаров и услуг;1755148;Занятия в группах общей физической подготовки, месяц;lineObjectIds
58273;Виды товаров и услуг;1755191;Услуги по воспитанию детей, предоставляемые наемным персоналом,час;lineObjectIds
58273;Виды товаров и услуг;1755077;Обучение в негосударственных общеобразовательных организациях, месяц;lineObjectIds
58273;Виды товаров и услуг;1755176;Обучение в образовательных организациях среднего профессионального образования, семестр;lineObjectIds
58273;Виды товаров и услуг;1755118;Дополнительные занятия в государственных и муниципальных общеобразовательных организациях очной формы обучения, академический час;lineObjectIds
58273;Виды товаров и услуг;1755095;Занятия на курсах иностранных языков, академический час;lineObjectIds
58273;Виды товаров и услуг;1755047;Занятия на курсах профессионального обучения, академический час;lineObjectIds
58273;Виды товаров и услуг;1755130;Начальный курс обучения вождению легкового автомобиля, курс;lineObjectIds
58273;Виды товаров и услуг;1755111;Обучение в негосударственных образовательных организациях высшего профессионального образования, семестр;lineObjectIds
58273;Виды товаров и услуг;1755061;Обучение в государственных и муниципальных образовательных организациях высшего профессионального образования, семестр;lineObjectIds
58273;Виды товаров и услуг;1755154;Повторное получение гербового документа в органах ЗАГС, документ;lineObjectIds
58273;Виды товаров и услуг;1755067;Ксерокопирование документа, лист;lineObjectIds
58273;Виды товаров и услуг;1755120;Пользование общественным туалетом, посещение;lineObjectIds
58273;Виды товаров и услуг;1785769;CD-диск с записью, шт.;lineObjectIds
58273;Виды товаров и услуг;1785672;DVD-диск с записью, шт.;lineObjectIds
58273;Виды товаров и услуг;1755093;Абонентская плата за мобильный Интернет, месяц;lineObjectIds
58273;Виды товаров и услуг;1785753;Абонентская плата за пользование услугами сотовой связи, месяц;lineObjectIds
58273;Виды товаров и услуг;1785752;Адельфан-Эзидрекс, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1836504;Азитромицин, 500 мг, 10 капсул (10 таблеток);lineObjectIds
58273;Виды товаров и услуг;1785685;Активированный уголь, 250 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1836510;Амлодипин, 10 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1836513;Амоксициллин с клавулановой кислотой, 500 мг + 125 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1709721;Амоксициллин, 500 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1785667;Ампициллин, 250 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1836517;Антисептик для рук, 100 мл;lineObjectIds
58273;Виды товаров и услуг;1836507;Апиксабан (Эликвис), 5 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1785709;Аскорбиновая кислота, 10 шт.;lineObjectIds
58273;Виды товаров и услуг;1785677;Аспирин UPSA по 500 мг,  10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1785666;Атенолол, 50 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1785761;Балансировка колес легкового автомобиля, 2 колеса;lineObjectIds
58273;Виды товаров и услуг;1709801;Бензин автомобильный марки А-76 (АИ-80), л;lineObjectIds
58273;Виды товаров и услуг;1785680;Бисакодил, 5 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1785786;Брюки для детей дошкольного возраста (рост 92-122 см) из полушерстяных или смесовых тканей, шт.;lineObjectIds
58273;Виды товаров и услуг;1785792;Брюки из джинсовой ткани для детей дошкольного возраста (рост 92-122 см), шт.;lineObjectIds
58273;Виды товаров и услуг;1836502;Бумажные носовые платки, упаковка 10 шт.;lineObjectIds
58273;Виды товаров и услуг;1836501;Бумажные столовые салфетки, упаковка 100 шт.;lineObjectIds
58273;Виды товаров и услуг;1785703;Видеокассета без записи, шт.;lineObjectIds
58273;Виды товаров и услуг;1785758;Видеомагнитофон, шт.;lineObjectIds
58273;Виды товаров и услуг;1785714;Видеоплеер (пишущий) импортный, шт.;lineObjectIds
58273;Виды товаров и услуг;1785737;Вино игристое импортное, л;lineObjectIds
58273;Виды товаров и услуг;1785728;"Водка крепостью 40% и выше, обыкновенного качества, типа &quot;RASPUTIN&quot;,&quot;WHITE EAGLE&quot;,&quot;KREMLYOVSKYA&quot; и т.п.,  литр";lineObjectIds
58273;Виды товаров и услуг;1785791;Водка крепостью 40% об. спирта и выше повышенного качества, л;lineObjectIds
58273;Виды товаров и услуг;1709799;Водка крепостью 40% об.спирта и выше обыкновенного качества, л;lineObjectIds
58273;Виды товаров и услуг;1785701;"Водка крепостью 40% об.спирта и выше, повышенного качества, типа &quot;Посольская&quot; , &quot;Пшеничная&quot; и т.п., л";lineObjectIds
58273;Виды товаров и услуг;1785754;Водка крепостью 40% об.спирта и выше, повышенного качества, типа SMIRNOFF, FINLAND, ABSOLUT, л;lineObjectIds
58273;Виды товаров и услуг;1785688;Водоотведение, месяц с человека;lineObjectIds
58273;Виды товаров и услуг;1755046;Водоснабжение холодное и водоотведение, м3;lineObjectIds
58273;Виды товаров и услуг;1785695;Водоснабжение холодное, месяц с человека;lineObjectIds
58273;Виды товаров и услуг;1785765;Выполнение малярных работ, 10 м2;lineObjectIds
58273;Виды товаров и услуг;1785694;Газ сжиженный в баллонах, 50 л;lineObjectIds
58273;Виды товаров и услуг;1836526;Гастроскопия (ФГДС, ЭГДС), услуга;lineObjectIds
58273;Виды товаров и услуг;1836495;Гель для душа, 250 мл;lineObjectIds
58273;Виды товаров и услуг;1785780;Головной убор женский из овчины, меха кролика,  искусственного меха,  или комбинированный с кожей, замшей, утепленный, шт.;lineObjectIds
58273;Виды товаров и услуг;1785802;Головной убор мужской из овчины, меха кролика или комбинированный с кожей, замшей, утепленный, шт.;lineObjectIds
58273;Виды товаров и услуг;1836491;Грибы свежие, кг;lineObjectIds
58273;Виды товаров и услуг;1836494;Дезинфицирующее средство для поверхностей, л;lineObjectIds
58273;Виды товаров и услуг;1836497;Дезодорант, 50 мл;lineObjectIds
58273;Виды товаров и услуг;1785778;Джемпер (свитер) для детей дошкольного возраста (рост 92-122 см), шт.;lineObjectIds
58273;Виды товаров и услуг;1836525;Диагностика на магнитно-резонансном или компьютерном томографе, услуга;lineObjectIds
58273;Виды товаров и услуг;1785678;Диазолин, 100 мг, 10 драже;lineObjectIds
58273;Виды товаров и услуг;1785681;Диклофенак, раствор для инъекций, 75 мг, ампула 3 мл;lineObjectIds
58273;Виды товаров и услуг;1785770;Духи импортные, 10 мл;lineObjectIds
58273;Виды товаров и услуг;1785742;Духи отечественные, 10 мл;lineObjectIds
58273;Виды товаров и услуг;1836514;Ибупрофен, 200 мг, 10 таблеток;lineObjectIds
58273;Виды товаров и услуг;1785730;Кассета для магнитофона (аудиокассета) импортная, без записи, С90, шт.;lineObjectIds
58273;Виды товаров и услуг;1755009;Ковер шерстяной, полушерстяной, м2;lineObjectIds
58273;Виды товаров и услуг;1785708;Колбаса вареная I сорта, кг;lineObjectIds
58273;Виды товаров и услуг;1709724;Колбаса вареная высшего сорта, кг;lineObjectIds
58273;Виды товаров и услуг;1785657;Колготки женские эластичные плотностью 15-20 DEN, шт.;lineObjectIds
58273;Виды товаров и услуг;1709720;Колготки женские эластичные плотностью свыше 20 DEN, шт.;lineObjectIds
58273;Виды товаров и услуг;1785664;Колдрекс, порошок 5 г, 10 пакетов;lineObjectIds
58273;Виды товаров и услуг;1836508;Колекальциферол (Витамин Д3), 10 мл;lineObjectIds
58273;Виды товаров и услуг;1785700;Комбинация женская трикотажная, шт.;lineObjectIds
58273;Виды товаров и услуг;1785676;Комбинированные контрацептивы, 21 таблетка;lineObjectIds
58273;Виды товаров и услуг;1836527;Комиссия банка за перевод средств с карты на карту клиенту другого банка на территории России, услуга;lineObjectIds
58273;Виды товаров и услуг;1785721;Коммутируемый доступ в Интернет, час;lineObjectIds
58273;Виды товаров и услуг;1785716;Консервы овощные закусочные, обеденные, кг;lineObjectIds
58273;Виды товаров и услуг;1785759;Коньяк импортный, л;lineObjectIds
58273;Виды товаров и услуг;1785660;Костюм трикотажный для детей дошкольного возраста, комплект;lineObjectIds
58273;Виды товаров и услуг;1785772;Костюм-двойка женский из трикотажного полотна, шт.;lineObjectIds
58273;Виды товаров и услуг;1785710;Костюм-двойка женский из шерстяных или полушерстяных тканей, шт.;lineObjectIds
58273;Виды товаров и услуг;1785750;Крем для лица импортный, 100 мл;lineObjectIds
58273;Виды товаров и услуг;1785724;Крем для лица отечественный, 100 г;lineObjectIds
58273;Виды товаров и услуг;1836498;Кресло мягкое, шт.;lineObjectIds
58273;Виды товаров и услуг;1785744;Кроссовые туфли детские с верхом из натуральной кожи (размер 16-22), пара;lineObjectIds
58273;Виды товаров и услуг;1785798;Куртка для детей дошкольного возраста демисезонная с верхом из плащевых тканей, шт.;lineObjectIds
58273;Виды товаров и услуг;1785782;Куртка для детей дошкольного возраста зимняя из смесовых или синтетических тканей, утепленная искусственным мехом (пухо-пером, тройным синтепоном), шт.;lineObjectIds
58273;Виды товаров и услуг;1759583;Куртка для детей школьного возраста демисезонная, с верхом из плащевых тканей, шт.;lineObjectIds
58273;Виды товаров и услуг;1709803;Куртка для детей школьного возраста зимняя, с верхом из плащевых тканей, шт.;lineObjectIds
58273;Виды товаров и услуг;1785795;Куртка для детей школьного возраста с верхом из плащевых тканей без утеплителя (ветровка), шт.;lineObjectIds
58273;Виды товаров и услуг;1785801;Куртка женская из натуральной кожи, шт.;lineObjectIds
58273;Виды товаров и услуг;1759567;Куртка мужская демисезонная с верхом из плащевых тканей, шт.;lineObjectIds
58273;Виды товаров и услуг;1709804;Куртка мужская зимняя с верхом из плащевых тканей, шт.;lineObjectIds
58273;Виды товаров и услуг;1785675;Легковой автомобиль импортный новый, шт.;lineObjectIds
58273;Виды товаров и услуг;1755117;Легковой автомобиль иностранной марки, собранный  на автомобильном заводе на территории России, шт.;lineObjectIds
58273;Виды товаров и услуг;1785741;Ликеры десертные крепостью до 28% об.спирта, л;lineObjectIds
58273;Виды товаров и услуг;1785702;Магнитола стерео, шт.;lineObjectIds
58273;Виды товаров и услуг;1785785;Майка детская, шт.;lineObjectIds
58273;Виды товаров и услуг;1836499;Матрас для взрослых, шт.;lineObjectIds
58273;Виды товаров и услуг;1785771;Машина стиральная автоматическая импортная, шт.;lineObjectIds
58273;Виды товаров и услуг;1785749;Машина стиральная автоматическая отечественная, шт.;lineObjectIds
58273;Виды товаров и услуг;1785658;Машина стиральная малогабаритная, шт.;lineObjectIds
58273;Виды товаров и услуг;1785794;Меховой головной убор детский, шт.;lineObjectIds
58273;Виды товаров и услуг;1754780;Меховой головной убор женский из натурального меха, шт.;lineObjectIds
58273;Виды товаров и услуг;1754767;Меховой головной убор мужской из натурального меха, шт.;lineObjectIds
58273;Виды товаров и услуг;1743482;Мини-трактор отечественный, шт.;lineObjectIds
58273;Виды товаров и услуг;1785773;Молоко сухое цельное, кг;lineObjectIds
58273;Виды товаров и услуг;1759580;Молоко цельное пастеризованное, стерилизованное 2,5-3,2% жирности, л;lineObjectIds
58273;Виды товаров и услуг;1759592;Молоко цельное разливное, л;lineObjectIds
58273;Виды товаров и услуг;1759578;Молочный напиток пастеризованный 2,5-3,2% жирности, л;lineObjectIds
58273;Виды товаров и услуг;1759587;Молочный напиток стерилизованный 2,5-3,2% жирности, л;lineObjectIds
58273;Виды товаров и услуг;1785738;Мороженое сливочное импортное, 1000 мл;lineObjectIds
58273;Виды товаров и услуг;1785766;Мороженое сливочное отечественное, кг;lineObjectIds
58273;Виды товаров и услуг;1785725;Морозильник, емкостью 200-240 л, отечественный, шт.;lineObjectIds
58273;Виды товаров и услуг;1743478;Мотоцикл с коляской отечественный, шт.;lineObjectIds
58273;Виды товаров и услуг;1785726;Музыкальный центр, шт.;lineObjectIds
58273;Виды товаров и услуг;1836496;Мыло туалетное жидкое, 250 мл;lineObjectIds
58273;Виды товаров и услуг;1785669;Набор кухонной мебели, комплект;lineObjectIds
58273;Виды товаров и услуг;1785727;Набор мебели для спальни, комплект;lineObjectIds
58273;Виды товаров и услуг;1754927;Набор мягкой мебели, комплект;lineObjectIds
58273;Виды товаров и услуг;1785745;Набор мягкой мебели: диван и два кресла, обивка из ворсовых тканей (плюш, велюр, бархат), диван и кресла с мягкими подлокотниками, комплект;lineObjectIds
58273;Виды товаров и услуг;1785699;Набор мягкой мебели: диван и два кресла, обивка из декоративных гобеленовых тканей, комплект;lineObjectIds
58273;Виды товаров и услуг;1785788;Наволочка из хлопчатобумажной ткани, шт.;lineObjectIds
58273;Виды товаров и услуг;1785674;Настойка боярышника, 25 мл;lineObjectIds
58273;Виды товаров и услуг;1785712;Настойки горькие крепостью свыше 28% об.спирта, л;lineObjectIds
58273;Виды товаров и услуг;1836503;Наушники беспроводные, шт.;lineObjectIds
58273;Виды товаров и услуг;1785776;Обед в столовой в организации, на 1 человека;lineObjectIds
58273;Виды товаров и услуг;1785722;Одеколон, 100 мл;lineObjectIds
58273;Виды товаров и услуг;1836511;Омепразол, 20 мг, 10 таблеток;lineObjectIds
